region,category,daily_foot_traffic,competitors,vacancy_rate,trend_index,rent_monthly,expected_sales,equity_ratio,experience_level,franchise_scale,rent_to_sales_ratio,closed_within_24m
서울_강남,카페,97626,8,1.0,2,385,2011.8,75.65259652633037,1,1,19.137146312070854,0
부산_해운대,치킨,120248,7,11.508549162288762,3,388,2179.0,100.0,3,2,17.806238047072974,0
인천_부평,분식,62748,9,14.651804797872515,3,206,930.4,39.701546166833154,0,0,22.1421826663064,1
서울_영등포,카페,115039,0,9.860972665344699,2,446,1680.6,36.50736646084853,1,0,26.53802161143912,1
경기_수원,헬스장,30702,8,13.880151176703254,0,105,669.2,79.2483281656615,1,0,15.690662363179861,1
서울_강남,헬스장,150103,10,13.906957061185143,1,455,1647.7,10.0,0,2,27.614564316651762,1
경기_수원,한식,72066,4,10.783276931420193,2,270,1632.5,62.06558306013886,0,1,16.538828427044383,0
경기_수원,분식,23435,10,19.20829731759,2,209,813.4,62.226529970126215,1,2,25.69346009188676,1
경기_수원,치킨,35357,9,9.468202443791801,3,129,530.5,52.55016240259706,2,0,24.318511549288733,1
부산_서면,한식,61034,7,4.497544302435027,3,118,687.9,76.32992047786716,0,2,17.153315512882976,0
부산_서면,카페,52376,5,23.517777482037765,1,194,991.3,77.17954052086615,1,1,19.569717322360663,1
경기_성남,헬스장,22765,6,16.89188703674921,1,146,880.5,50.68076126746471,0,1,16.581823173039297,1
경기_성남,편의점,58231,18,7.250838460480785,0,85,356.7,55.31259753610261,3,-1,23.829157160161817,1
부산_서면,카페,38705,6,16.80126694275971,1,123,760.8,59.392917562727014,1,2,16.166901604981923,1
경기_성남,분식,59220,8,7.906965265422784,1,279,1528.9,49.816644601500755,0,2,18.247851878336675,1
부산_서면,한식,75206,4,9.081357286414752,0,269,1841.5,55.99838868386639,1,1,14.607792949454904,1
인천_부평,치킨,42419,4,19.457798629907003,3,162,1073.9,85.85490579036414,3,-1,15.085446151862278,0
인천_부평,카페,78408,6,3.918457769883462,3,127,572.1,44.88590026587015,1,-1,22.197180458502192,0
서울_강남,치킨,195266,4,1.0,1,485,3230.4,61.75558869617937,0,2,15.013667939076825,0
서울_마포,카페,97089,7,19.120898491018444,2,374,2421.0,87.71578844719615,1,-1,15.448442035722485,1
부산_서면,분식,35111,6,8.249240787030388,2,136,935.1,49.46901381158468,2,2,14.544370056955602,0
서울_송파,한식,64502,5,9.843320362256893,2,301,1076.4,38.736532885212995,1,1,27.964594212671734,1
서울_마포,한식,58302,7,9.70873482304673,2,422,1944.4,80.0261307415445,1,0,21.703315162353746,1
인천_부평,분식,31017,6,26.744767446917947,1,85,404.4,57.703955024818725,1,-1,21.017307485360373,1
경기_성남,한식,56390,7,15.6562533258145,0,132,549.7,43.038688039389825,1,0,24.010920534620336,1
서울_영등포,헬스장,75670,6,11.229093625101227,1,345,2050.2,68.30511656735493,1,1,16.827862489867886,0
서울_마포,분식,70028,4,25.21064824552605,1,441,2779.5,73.96776868612179,2,1,15.865940650888955,1
인천_부평,한식,34692,7,1.3231143083140786,2,280,1495.3,72.2351515192263,3,-1,18.72590381691269,1
대구_동성로,편의점,127442,10,25.295664265252785,2,246,1500.4,46.26569313993409,1,1,16.395523069994336,1
서울_강남,한식,105418,5,1.0,1,488,2460.6,68.58356239749997,3,0,19.832963216998127,0
서울_강남,편의점,88807,8,10.906233545876391,3,591,2167.3,20.286732883928813,1,2,27.268502317863014,1
대구_동성로,치킨,187423,8,16.04926493389248,2,595,2643.6,78.66836965916576,0,2,22.507504275458288,1
대구_동성로,헬스장,133321,0,11.405915651809966,3,443,2349.3,62.01582145289613,2,1,18.85663619344779,0
대구_동성로,치킨,106538,0,11.55045314992983,-1,420,2532.6,61.72860378175085,1,2,16.583920604283765,1
경기_성남,한식,25153,4,27.726713201668403,0,278,1674.8,59.58207446790522,1,1,16.59947851714265,0
서울_강남,편의점,118521,3,10.476505884740348,3,554,3425.0,80.57537982846961,2,2,16.17539437705311,0
서울_마포,한식,89508,7,10.527924198287222,0,294,1638.7,39.50143866828464,1,1,17.941315895500527,1
경기_성남,치킨,22739,5,12.200614739393963,1,255,951.2,39.9666697275815,1,1,26.807540202621833,1
부산_해운대,카페,166134,8,13.843924391759321,2,326,2263.0,60.576817432066235,2,-1,14.405370911280679,0
서울_영등포,한식,108827,7,15.90687656749216,0,290,1809.6,67.85268231301936,1,0,16.02571765385994,0
서울_마포,카페,66145,7,14.42484663059468,0,345,1288.0,47.54504879996187,3,-1,26.785885970939276,1
경기_성남,분식,26372,4,7.955408671719438,1,273,1166.1,45.52840152719809,2,1,23.410801094512536,0
대구_동성로,분식,194476,5,12.852209079629764,2,291,1702.9,60.323435978914915,1,2,17.088418861558626,0
서울_강남,분식,113876,2,3.871445080469867,-1,539,2424.6,72.57537158181424,1,1,22.230911513445058,1
경기_성남,분식,86201,4,1.0,0,262,1501.0,100.0,3,2,17.45543371397595,0
부산_서면,편의점,30514,0,10.589407058375604,1,176,1058.9,40.26489621657527,1,0,16.620771036108163,1
서울_송파,카페,66205,3,12.11888596063713,1,197,1069.2,64.05356726770381,3,0,18.424971797132738,1
서울_마포,치킨,41353,4,14.102553240382544,0,365,2051.0,63.26396918992715,1,1,17.796584580123007,1
인천_부평,편의점,52471,4,25.005806567804647,2,255,1577.2,66.91673315591127,3,0,16.167893839087597,1
인천_부평,치킨,36934,2,8.201384124147529,2,278,1483.5,32.04389043151406,3,1,18.73938973387533,1
서울_마포,헬스장,66370,9,16.804398760178053,1,448,2211.8,59.7339072924273,3,2,20.254824158966684,1
서울_마포,치킨,61390,3,6.229984286923631,1,231,1146.4,43.646352067897325,0,0,20.14955086093404,1
서울_강남,편의점,106737,2,13.228613455106599,2,412,1920.7,65.77729894039373,2,0,21.450010143391317,1
서울_강남,헬스장,155283,7,16.776718646435796,1,402,2188.3,100.0,1,2,18.370414236404027,0
경기_수원,카페,68825,7,1.0,1,133,499.4,34.74460448602872,2,0,26.634159382376467,1
인천_부평,치킨,73632,1,20.186823456029366,1,135,484.2,81.82298185071005,2,0,27.878385405728224,1
부산_서면,분식,44003,5,15.351347542140534,2,216,1403.9,40.390609301562044,1,-1,15.385558402990373,1
부산_해운대,분식,169087,10,12.566548685031057,-1,584,3167.6,58.33566259532016,0,-1,18.436931179185223,1
부산_서면,한식,86961,9,11.22622464516302,3,167,863.4,40.69447320800885,3,1,19.34279241067836,1
서울_송파,카페,111492,6,2.895218173776035,2,254,1043.9,45.516274681162955,1,1,24.332455136035495,1
서울_마포,카페,90617,5,26.82112734249843,1,163,734.4,68.73059335625122,1,2,22.195859864491396,1
서울_송파,헬스장,77289,6,9.82617132607372,0,250,1185.6,72.40297560830928,1,2,21.08568758261925,0
대구_동성로,치킨,109291,0,11.172990740606933,2,309,1409.7,83.24519195011334,1,1,21.918943526686128,0
서울_강남,한식,80974,4,7.951585657688563,1,222,821.4,55.27791978161584,1,1,27.02814632423346,1
대구_동성로,치킨,150391,5,17.50375757319389,0,404,1432.1,45.63922373189702,2,1,28.2097332587966,1
서울_영등포,한식,77941,9,12.769770897880761,2,430,2907.9,75.05845330575661,1,-1,14.787535975040269,1
서울_강남,분식,103351,8,10.173590442400247,3,505,3365.5,42.314219940233635,1,1,15.005106661665119,1
경기_수원,편의점,39731,2,1.0,2,227,851.5,62.05717155864668,0,1,26.65903363000593,1
대구_동성로,편의점,108015,6,1.0,1,398,1643.3,66.2298171759558,1,2,24.22023402896211,1
경기_수원,헬스장,24922,2,9.365719078381174,1,120,715.8,61.33524250708779,3,-1,16.765543002639152,0
서울_강남,편의점,95025,3,16.48182570500232,3,530,2566.5,58.178482792939455,1,2,20.650550711973224,0
인천_부평,치킨,29425,12,8.570464425231235,3,237,1351.2,75.35000078045039,1,0,17.540610003561422,0
대구_동성로,헬스장,137421,8,1.3523756501117976,2,364,2130.5,90.46453414357678,1,-1,17.08483557202387,0
경기_수원,한식,24947,12,14.462342303643732,1,147,659.5,73.79158428730886,2,1,22.290228390041083,1
부산_서면,편의점,76176,7,10.646497857348093,1,156,959.4,47.994268480744196,1,1,16.259734510875905,1
서울_영등포,카페,50391,7,4.685230065199885,3,307,1924.0,66.38320355017818,0,1,15.956632593105352,0
경기_수원,카페,53725,5,1.0,3,128,735.7,74.90301728569635,1,0,17.399214718970754,0
서울_강남,분식,105645,11,17.062854393909326,2,398,1800.5,51.9582054906557,1,0,22.10529713139425,1
경기_성남,한식,52583,2,12.06892421250722,1,104,520.3,65.78044101210806,1,0,19.98773696461319,1
서울_영등포,분식,67328,3,13.42337893359253,3,299,1469.8,96.36967975071599,2,0,20.342905195041826,0
서울_강남,분식,130998,4,1.3230639974383234,1,282,987.2,29.942587826352213,1,0,28.564544382403678,1
인천_부평,카페,66246,6,1.0,3,233,1012.3,55.60709968932491,2,1,23.016421950319923,0
서울_송파,카페,106188,4,4.907250086981571,2,317,1793.9,56.62805626262707,0,-1,17.67066481765002,0
서울_영등포,한식,67624,7,1.0,1,289,1029.7,80.60598427237056,2,0,28.06656353379784,1
경기_수원,분식,45192,8,1.0,0,226,1425.9,10.0,1,2,15.849626718412734,1
인천_부평,한식,73517,0,5.716564799021958,1,231,1004.4,60.82458501889808,0,-1,22.998939058794583,0
경기_수원,치킨,42620,8,11.360871457978316,-1,144,633.9,80.47749324260008,1,1,22.715202389718296,1
서울_송파,분식,50839,1,16.636590712052627,0,160,610.9,64.48834415888233,0,1,26.18984338047316,1
서울_마포,헬스장,77606,7,5.85916954629498,1,390,2271.5,40.49079944647974,1,2,17.16929093702011,1
경기_수원,편의점,89930,7,6.399829341089985,1,286,1328.2,65.40117241925958,1,2,21.53257490028512,1
인천_부평,헬스장,44853,4,12.73256336076763,1,136,695.4,56.92189546050625,2,0,19.5578342404287,1
인천_부평,편의점,34648,10,17.781355060560962,0,188,1280.3,67.02813337684566,1,2,14.683818317192499,1
부산_서면,헬스장,65565,4,8.432193644895111,2,188,815.4,50.22642219401884,1,2,23.055254580139028,1
서울_송파,편의점,44477,3,17.03781942380989,2,420,1573.0,59.9732600959588,1,1,26.69973745320672,1
경기_성남,헬스장,38263,9,6.404410156214825,2,92,436.8,81.24004404611142,0,2,21.06430897752204,0
서울_마포,한식,71075,5,1.0,1,422,2173.2,54.15821579377984,1,2,19.418295084332605,1
서울_마포,헬스장,85312,5,11.049430574373117,1,338,1448.7,62.40240565437317,1,0,23.332005744471264,1
인천_부평,치킨,42117,5,13.441681824067835,1,157,790.5,50.87275239733473,3,2,19.860420859762492,0
부산_서면,헬스장,73450,10,11.997795637051809,3,148,1008.1,62.79987485272869,1,0,14.681561346409108,1
경기_성남,한식,52535,12,20.399120256054466,1,152,830.8,72.12038277709964,1,0,18.296436161628566,1
인천_부평,카페,33313,4,21.311958437942593,2,103,380.7,76.52057583413564,1,1,27.056217897984723,1
서울_영등포,분식,64312,2,21.381127138792017,1,406,2816.6,46.8004723002111,2,1,14.41447021160475,1
경기_성남,분식,59770,9,1.0,3,193,760.7,21.933590459393592,0,0,25.3708209528613,1
인천_부평,치킨,35261,6,7.662380825862463,2,228,1253.1,35.08515099532659,1,1,18.194740492116928,1
부산_서면,카페,70903,7,9.87473516094155,0,213,1474.8,40.47199902672405,1,1,14.442666617883301,1
서울_마포,카페,74743,1,6.413778826786336,3,294,1070.8,79.33088501041225,0,2,27.4570640729019,1
부산_해운대,한식,197205,3,4.890912894761853,3,479,2088.9,99.48793488960058,1,1,22.93052530203064,0
서울_송파,편의점,52501,2,15.070944933128057,0,223,1230.2,33.31623295954003,0,-1,18.127246421580566,0
부산_해운대,한식,97610,6,13.20126996760736,3,507,2477.7,100.0,2,1,20.46257526276834,0
서울_송파,카페,41509,6,10.976484573032213,1,266,970.3,100.0,1,2,27.414522860771307,0
인천_부평,헬스장,50782,5,23.389087952145655,2,235,1217.4,16.52462191172016,1,1,19.303259322024484,1
서울_마포,치킨,78314,3,11.819705955505837,0,275,1470.0,91.16367261525374,0,1,18.707015482536253,1
서울_마포,분식,75057,0,13.955870571468225,-1,352,1661.5,53.78546300111062,2,-1,21.185953028272607,1
경기_수원,편의점,58736,8,1.0,0,202,1038.6,100.0,1,1,19.44904676783483,0
대구_동성로,카페,122134,6,1.0,1,289,1319.8,42.117171223896456,2,2,21.896530347294902,1
서울_강남,한식,70671,2,24.66953752229315,0,465,2690.5,63.563648921157025,1,2,17.283161154210703,1
인천_부평,치킨,22176,2,8.053470295661805,2,114,735.3,34.23542688955038,1,2,15.503094863015079,1
서울_영등포,분식,114716,7,3.625484389722571,1,390,2331.3,27.643987723693257,2,0,16.728513672816796,1
대구_동성로,치킨,159314,7,16.87073012709385,3,493,2774.2,65.49825421575014,1,0,17.77092312801787,1
서울_강남,헬스장,195261,5,15.008451677386397,1,568,2750.5,69.01925269552953,2,1,20.651041455528578,0
경기_성남,카페,70016,9,8.464293545694181,0,284,1047.9,60.39403873266262,2,-1,27.10217252696979,1
서울_강남,치킨,192848,6,13.287052278288742,2,447,1735.6,26.95401423275713,1,2,25.754970511577064,1
부산_해운대,카페,97588,2,14.521232941931247,1,312,2001.5,38.019104968902546,0,0,15.588154517603876,1
인천_부평,카페,82502,6,16.93929034813543,0,133,569.9,71.29970316569023,2,1,23.335632045072487,1
인천_부평,한식,57696,5,8.895105852719418,1,152,830.1,49.27836409758293,2,1,18.31092565469365,1
서울_강남,치킨,107271,1,6.3520522294486375,1,340,2184.8,57.090818977852884,1,-1,15.562327068023329,1
부산_서면,치킨,42024,2,10.956181769121267,0,104,381.0,60.507705559445434,2,0,27.297069784749628,1
서울_송파,편의점,44535,6,18.098578358950327,1,377,2211.0,29.023523240786005,1,2,17.05101291352312,1
경기_수원,카페,53822,6,1.0,2,262,1169.0,37.93906801773497,2,-1,22.41251775779093,0
부산_서면,헬스장,47657,10,14.361611435223665,3,159,949.1,40.031182942465634,0,0,16.75255623575612,1
대구_동성로,분식,193911,10,11.158425751857923,0,407,1698.0,94.92307559102115,2,2,23.968992493372312,0
서울_마포,카페,90613,8,1.4380282991340376,0,285,1576.3,54.301753042450706,2,0,18.080567455434334,1
경기_성남,카페,32109,7,1.0,1,260,1201.7,48.412923343246824,2,2,21.63623328887991,1
부산_서면,분식,81707,3,18.993567966840146,2,248,1191.7,54.29539368255102,0,1,20.81136094901379,1
부산_서면,치킨,89165,2,11.13648192571534,3,146,1008.9,38.853547943758,0,1,14.471312804841757,1
경기_성남,카페,81142,4,2.8338840237698095,2,197,739.3,71.77270919592546,2,2,26.646751105499416,0
대구_동성로,편의점,168557,8,15.20476491488576,1,206,949.3,69.8401382063087,2,-1,21.700949918245232,1
인천_부평,분식,86540,6,17.179424797108076,1,126,695.8,60.98656331589687,2,1,18.107512243816416,1
부산_해운대,치킨,77498,8,16.070311889794173,0,515,3390.7,50.05291257171814,1,1,15.188639825046518,0
대구_동성로,편의점,74722,2,19.11638521397633,1,564,3941.5,74.77646566900731,1,-1,14.309444510890156,1
경기_성남,한식,84094,9,9.334218466094638,1,88,445.8,53.339247618924766,0,2,19.7415616819057,1
인천_부평,치킨,40156,5,5.783066295374168,0,156,605.9,74.92347276158087,0,1,25.748462826171668,1
서울_송파,편의점,73979,6,1.0,3,413,2260.6,37.26198382808695,1,2,18.269730091353427,1
부산_서면,한식,86615,3,1.0,-1,297,1053.8,86.33711319239796,3,1,28.184367353573464,1
경기_성남,카페,34780,5,9.19869339740796,2,97,369.3,62.95511814800257,1,2,26.26732110941008,1
서울_강남,치킨,109199,7,17.007076440222864,1,254,1306.8,51.298395493399624,3,0,19.436631108183498,1
경기_수원,헬스장,20684,8,11.295474813163727,1,220,1261.6,72.0882632512736,1,0,17.438029936369553,1
경기_성남,분식,51996,9,25.464287766820753,1,100,500.1,85.81096451535916,0,2,19.995576939486643,1
부산_해운대,헬스장,119632,8,8.50321227104693,2,343,1582.7,87.87257351714689,1,2,21.67207854328374,1
서울_마포,한식,89306,1,7.368449960604945,1,380,1667.1,21.21189183716251,1,1,22.793435146514305,1
경기_수원,편의점,62845,8,8.866316281410707,2,155,594.1,68.7682539899329,1,1,26.091281692241232,1
경기_성남,분식,76494,5,18.669905973089534,1,80,346.2,47.253426921199186,2,2,23.105425904162132,1
경기_성남,치킨,48460,7,12.245319006812977,1,243,1562.0,43.2032425843922,1,0,15.557099655203832,1
부산_해운대,분식,112215,5,16.701862488732413,1,560,1988.4,22.401444506327238,1,0,28.162645115430596,1
서울_영등포,카페,54961,10,15.092159476409021,1,413,2328.5,76.14484775547061,3,-1,17.73675371547544,1
경기_성남,한식,39333,4,11.638639530204353,1,245,1341.3,95.04539999799638,1,2,18.265901869276053,0
서울_강남,카페,192778,5,11.452310325475281,1,446,2960.4,51.51675993045768,3,1,15.065312169472342,1
서울_송파,치킨,114034,5,21.287070452860487,-1,204,935.0,77.92155178990579,0,2,21.81759049660214,1
서울_송파,카페,73414,4,19.568822523416898,1,150,773.2,71.08184214007852,2,0,19.399057219309455,1
경기_성남,한식,87619,4,13.484518165924442,2,146,904.1,26.114882080098447,1,0,16.148887687041967,1
경기_성남,치킨,80520,9,7.289254438147333,0,248,1410.5,38.05120846930082,2,2,17.583026004806094,1
서울_영등포,편의점,44761,6,16.781389269769473,2,187,1198.8,52.753048849077956,0,1,15.599385952836203,1
경기_수원,분식,49181,8,14.508539521209148,1,237,899.5,63.077822229628524,1,-1,26.347976872014673,1
부산_해운대,분식,185248,5,9.634326392656622,1,576,3638.3,87.82307970843527,1,1,15.83144966539258,0
서울_송파,분식,102901,7,13.160287105946574,1,413,1841.6,79.75470202050616,1,0,22.42634566752762,1
서울_송파,한식,49046,9,16.310678542723508,1,398,1874.1,47.025263906388204,2,-1,21.237266483674794,1
서울_마포,카페,54925,5,7.707424259436189,1,409,2006.3,82.20794767714904,1,2,20.38571367278174,1
경기_수원,치킨,43241,7,13.199280459174568,1,102,439.1,83.91952924967407,1,1,23.227208180053232,0
서울_마포,편의점,88888,4,4.881259395953669,2,370,1985.9,77.55420567047065,0,1,18.631776722228025,0
인천_부평,편의점,81501,5,1.0,2,126,634.6,66.80119301411399,3,1,19.85448563740443,0
서울_송파,헬스장,45255,4,1.0,3,345,1355.6,82.89358691260375,1,1,25.4504852003193,0
부산_서면,카페,89050,4,1.0,2,86,432.1,91.4719927846517,2,2,19.902232064067753,0
서울_마포,한식,78665,4,18.652182761135883,2,420,2782.7,47.666937560530556,1,1,15.093482834613821,1
경기_성남,치킨,38325,12,1.0,3,156,836.6,54.87194888935408,1,2,18.64605312463867,0
대구_동성로,편의점,173235,1,1.1317230095138413,1,355,2164.8,68.7733592511652,2,1,16.398588394156086,0
인천_부평,카페,25741,9,4.127231011246092,1,101,645.8,86.41853660723983,3,1,15.640090500815361,0
서울_영등포,카페,62462,7,15.163381510913517,2,272,1876.3,45.882419718795695,1,1,14.49660574935172,1
서울_영등포,분식,89416,0,12.320296274316267,0,242,1442.9,34.31225927854972,3,-1,16.77191268117322,1
부산_서면,편의점,74078,10,11.594369009834102,2,190,733.6,27.02048324217394,3,2,25.899934246898464,1
인천_부평,치킨,62915,10,6.733981501580564,3,149,587.6,47.42659505938279,1,1,25.3594990804292,1
서울_송파,헬스장,50588,0,2.1318167068857417,1,217,1260.3,71.263573957689,3,2,17.2184429761843,0
경기_수원,카페,66766,3,1.8722132690674478,3,262,1397.1,47.79635782471409,1,-1,18.753297374110787,1
서울_마포,분식,90385,2,1.0,2,367,1656.5,39.91418873011494,1,-1,22.155561227632777,1
서울_송파,카페,89892,5,7.578134183682565,0,150,616.4,18.576402348390673,1,1,24.336605027416386,1
경기_수원,치킨,20569,8,6.508915899483237,1,261,1067.2,46.601587111230316,1,2,24.45638616791361,1
경기_성남,한식,76151,0,12.142951406089974,0,228,1151.3,67.28908691575435,0,-1,19.803245452795892,1
서울_마포,치킨,112887,5,7.582387281350545,2,429,2041.9,94.05289338744399,2,-1,21.009731358419366,0
부산_해운대,한식,188171,9,8.193681390721869,1,421,2919.0,85.37166471294938,0,0,14.422515529635755,0
서울_송파,치킨,101606,7,2.730105857748809,0,382,1430.1,85.84858748674165,1,1,26.711110128041625,1
서울_송파,카페,108232,8,1.0,2,386,1947.2,70.02342528977337,2,-1,19.823726713856797,1
인천_부평,편의점,80071,6,5.200275576869089,2,133,565.5,76.4059674901793,0,0,23.51839341129625,1
서울_송파,편의점,64918,5,14.566285750797622,0,319,1308.4,49.38468223693286,1,2,24.380979374756212,1
경기_수원,한식,34179,2,21.637885567798158,2,119,751.0,55.180788342881634,1,2,15.845940070703193,1
부산_서면,편의점,67632,9,23.227270032476323,0,193,759.9,72.36176032414865,0,1,25.398635794863893,1
서울_영등포,카페,40255,7,5.7405426738815875,1,230,1232.3,39.84264173555739,0,0,18.6636574181425,1
대구_동성로,한식,70591,10,16.314752631201763,2,333,2293.5,56.88893405725788,0,1,14.519017834016621,1
대구_동성로,치킨,147922,9,2.011346482086905,1,441,2431.8,52.24476434586955,1,1,18.134820756378765,1
서울_송파,한식,116464,11,14.829281892805614,2,371,1677.0,71.93959347035022,2,2,22.12294193661639,1
서울_송파,카페,52026,5,1.4167444953112156,3,313,2143.7,100.0,1,2,14.600831866122869,0
인천_부평,헬스장,84230,6,1.0,1,236,1196.4,38.19529839628498,0,2,19.725039661486022,1
대구_동성로,편의점,106575,5,25.77443370836088,3,396,1966.9,50.727572497261775,2,0,20.13365875191199,1
서울_강남,분식,139374,0,9.338402417425625,0,210,980.4,77.96210786973234,0,2,21.42083457052919,1
대구_동성로,치킨,79916,9,14.360525888683748,3,243,950.4,96.20655181445392,2,1,25.567825310733056,1
서울_송파,분식,74248,3,14.43426053279034,2,205,863.7,77.03544327185946,2,1,23.734837511222377,0
경기_수원,헬스장,81748,9,1.0,-1,206,879.7,63.68833138853955,1,1,23.41672302938683,1
부산_서면,편의점,89212,10,10.843264466390496,0,297,1446.9,40.039280762659224,1,1,20.52631877053022,1
경기_수원,분식,28680,5,10.62665435532456,3,285,1862.8,61.344069054204226,1,1,15.299480642574121,0
서울_강남,카페,86360,0,5.133954493461893,1,458,3161.5,69.46290906535575,0,1,14.486866533808119,0
서울_강남,분식,119714,3,17.939732996117147,-1,377,1515.5,56.957191332064575,1,1,24.87679156448942,1
경기_수원,분식,69725,5,1.8587014480077872,1,198,708.6,89.24509208069458,2,1,27.94259917048738,0
경기_수원,편의점,63952,5,11.469808350672418,1,122,485.2,89.19309659171019,3,1,25.14535917446673,0
부산_서면,한식,75781,6,17.37328367586709,1,109,692.7,68.75802802872622,0,2,15.734419624594784,0
서울_강남,분식,80510,7,10.141314333133575,1,213,960.4,63.15781198228973,1,1,22.17929577995014,1
대구_동성로,분식,92072,3,16.59582191480606,0,319,1661.2,39.79199893440605,3,1,19.20351526644507,1
서울_마포,헬스장,80642,4,11.431612019678582,0,391,1840.0,50.094078582378614,0,0,21.25050452497684,1
대구_동성로,한식,70255,4,12.115080217732052,2,248,1560.3,21.83594843337871,0,2,15.894716762151473,1
경기_수원,카페,84912,7,21.560111226600714,2,197,1295.8,59.61972524281091,1,1,15.202444546413286,1
부산_서면,카페,20329,1,2.1890951711658975,1,227,1248.7,55.6669660917048,3,2,18.179411350352506,0
경기_수원,분식,65440,8,10.074453878440767,2,139,496.4,33.27994215130144,2,0,28.000179803870235,1
부산_해운대,편의점,143973,7,8.168598120643908,1,310,2146.6,64.8087263040722,3,1,14.441360436887535,0
인천_부평,편의점,66359,10,18.950813953239606,2,156,817.0,15.095404171958762,1,2,19.093457070529855,1
인천_부평,한식,54674,7,1.0,1,265,1343.9,31.520837756047865,1,2,19.719233494985282,1
경기_성남,편의점,70100,6,13.367043427679764,-1,87,323.9,39.46028749216064,1,1,26.86271804219234,1
서울_송파,치킨,72274,5,2.480620591371669,3,305,2133.8,92.0646239324512,1,1,14.29358085051366,0
부산_해운대,치킨,137936,3,2.151814757325245,1,499,2842.4,13.319542827980584,2,1,17.5553428769932,1
경기_성남,헬스장,53642,6,25.87642932255094,2,247,1584.6,73.38848526682622,0,-1,15.587830891828153,1
대구_동성로,한식,148672,7,4.507272287006496,1,543,3545.8,74.22090608794726,2,1,15.313829376117507,0
부산_서면,치킨,88795,7,4.865625533252044,1,218,1109.5,63.73980419449329,1,-1,19.647962946202032,1
경기_수원,한식,69954,5,3.3792189514801185,2,102,368.0,44.55151345169047,2,2,27.71839017280359,1
대구_동성로,편의점,190321,4,4.665709308286453,0,371,2542.2,51.770175175574394,1,0,14.593376933447818,1
경기_수원,헬스장,33470,7,13.757594334921158,0,200,718.4,30.17630517669275,1,1,27.83931780081511,1
부산_해운대,편의점,168869,7,9.179322873947823,0,541,3737.2,74.66696465378077,1,0,14.476132354652723,0
인천_부평,분식,69004,3,2.38112135029008,1,108,654.8,100.0,0,1,16.493940202434793,0
서울_강남,헬스장,169065,1,2.1605960100819166,-1,423,2221.2,35.43040205673071,2,1,19.043383092379422,1
부산_해운대,치킨,96997,5,4.189066125936784,1,309,1646.0,79.25424192127568,1,1,18.773094281981596,0
부산_해운대,편의점,161725,1,16.08382065888331,0,277,1705.8,51.65323920241367,1,1,16.239037416486386,1
부산_서면,헬스장,35141,0,1.0,1,153,986.4,33.58412114370601,1,-1,15.511674227102073,1
경기_성남,헬스장,63372,2,2.826132859614753,2,182,1136.0,33.12062036459767,1,-1,16.02133164242451,1
서울_영등포,치킨,115268,3,11.733441308407233,2,168,624.0,60.120920318706105,1,1,26.92119195919386,1
부산_서면,한식,53910,6,5.145213773764703,2,244,1285.9,65.99391111102183,2,-1,18.974979053609626,0
부산_서면,편의점,29596,6,14.576832561436653,0,236,1380.7,55.30469297122366,0,2,17.093165867553306,1
인천_부평,분식,54928,4,9.57139437358616,1,188,1191.3,82.26544625478786,2,1,15.781545042195692,1
서울_영등포,헬스장,48798,8,8.044527072106723,0,205,948.6,59.92988546482652,1,-1,21.610958594254946,1
대구_동성로,치킨,143356,8,15.438521846483802,2,325,1850.5,86.93143325220592,1,2,17.563137936303935,0
부산_서면,헬스장,30985,10,9.75432473250784,1,207,1325.2,42.92134183079888,1,1,15.619786335402294,1
경기_수원,카페,62255,9,12.067742298500427,1,245,950.4,92.31576302296678,0,0,25.77975544410001,1
서울_영등포,분식,48711,4,19.20157489672212,3,253,986.9,46.27444751132013,1,2,25.63505366899768,1
서울_송파,헬스장,53280,8,15.105468758212442,3,429,1541.4,31.366821680054684,1,2,27.831051260316762,1
대구_동성로,편의점,146025,6,16.88829017033136,2,288,1583.9,94.58579351447955,0,0,18.18284848950248,0
서울_강남,헬스장,176397,10,1.0,1,548,3299.8,32.55841625460772,2,1,16.60710815793996,1
서울_송파,한식,43679,9,24.825465204934318,2,422,2302.2,47.69540499964691,2,-1,18.329947310691686,1
서울_강남,분식,101923,8,2.3809758361272166,3,257,1402.5,12.21638608120142,1,0,18.324581397439182,1
부산_서면,헬스장,23216,8,14.500358319567368,0,136,842.7,64.94665460611768,2,1,16.137660477094933,1
인천_부평,편의점,37883,3,10.553585933102498,3,166,875.9,50.034191206427366,0,-1,18.95113600117658,1
인천_부평,헬스장,64348,9,1.0,2,99,589.9,69.18595130821878,2,2,16.782856202420998,1
경기_수원,헬스장,69323,5,7.31421021446604,2,88,601.6,86.72763606906375,1,-1,14.628574330820918,0
부산_해운대,카페,187492,6,4.993260368276864,1,551,3707.5,46.116465282292964,3,2,14.861609869518952,1
부산_서면,헬스장,65761,5,14.28203701577204,3,220,975.0,40.42461541767983,2,2,22.564107406042798,1
부산_해운대,카페,95976,6,7.301547313613493,1,340,2088.4,18.572456413236857,1,0,16.280571023930552,1
경기_수원,한식,48180,3,9.188020493749265,1,231,1376.2,81.70444527323264,1,-1,16.785352677503894,0
서울_영등포,치킨,87003,6,8.593556935396066,1,248,1675.7,55.16107199709703,2,1,14.79979042527162,1
